ds,y,quarter,month,monthly_avg_sales_x,is_holiday_spike,monthly_avg_sales_y,monthly_avg_sales
2015-01-13,6.434992647186752,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2015-01-17,5.861879642559291,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2015-01-19,5.7128809576414605,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2015-01-23,3.799078246412012,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2015-01-24,2.647592232065096,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2015-01-26,5.213412859457593,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2015-01-27,8.181511202467068,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2015-01-28,8.366054903111545,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2015-01-30,7.679084976594892,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2015-01-31,4.607766811835358,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2015-02-03,6.202203478263431,1,2,199.170838,0,199.170838,199.170838
2015-02-06,7.79710391006341,1,2,199.170838,0,199.170838,199.170838
2015-02-07,5.784163586603014,1,2,199.170838,0,199.170838,199.170838
2015-02-08,4.8682418924671556,1,2,199.170838,0,199.170838,199.170838
2015-02-09,6.6676588360152635,1,2,199.170838,0,199.170838,199.170838
2015-02-10,4.359781025726562,1,2,199.170838,0,199.170838,199.170838
2015-02-14,6.985606664384891,1,2,199.170838,0,199.170838,199.170838
2015-02-15,7.379869180037232,1,2,199.170838,0,199.170838,199.170838
2015-02-16,5.0840716121694385,1,2,199.170838,0,199.170838,199.170838
2015-02-18,4.6713698267022945,1,2,199.170838,0,199.170838,199.170838
2015-02-20,5.761359319460221,1,2,199.170838,0,199.170838,199.170838
2015-02-21,7.860223636974881,1,2,199.170838,0,199.170838,199.170838
2015-02-22,4.386516539946735,1,2,199.170838,0,199.170838,199.170838
2015-02-23,3.6578014985430745,1,2,199.170838,0,199.170838,199.170838
2015-02-25,3.2910104226273997,1,2,199.170838,0,199.170838,199.170838
2015-02-27,7.056408877505002,1,2,199.170838,0,199.170838,199.170838
2015-02-28,6.3140261928163826,1,2,199.170838,0,199.170838,199.170838
2015-03-01,7.404385259695581,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-02,6.8030278961867285,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-05,7.585924345543191,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-06,7.3500305047838985,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-07,6.695230152128535,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-08,7.8494392559951285,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-09,6.171717298732824,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-10,4.521049173322684,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-12,3.95155136356155,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-13,7.234073278248379,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-14,6.563714472860973,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-15,2.8778492328972742,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-16,8.886161659379583,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-17,3.9088178744791975,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-19,8.640107855493966,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-20,7.345490074666406,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-21,7.147857417140793,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-22,7.816990781150598,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-23,6.452525181717019,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-24,6.0257451935848145,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-26,8.439095424452036,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-27,4.439115601658009,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-28,5.498577068473003,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-29,7.352492380979985,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-30,6.349530523112854,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-03-31,5.306860767545331,1,3,294.548116091954,0,294.548116091954,294.548116091954
2015-04-02,5.70451553923203,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-04,7.3035726637801845,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-05,7.998018813588008,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-06,4.948788258770109,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-07,6.81172443956504,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-09,6.631991237155628,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-10,5.138981600699107,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-11,7.19244237095398,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-12,3.731459901649055,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-13,8.068928509666582,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-14,3.589280088891182,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-16,8.333984521253548,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-17,7.9179391871852225,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-18,7.604874560294484,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-19,5.801997522153157,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-20,7.0865088112738865,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-21,6.795806441247454,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-22,5.036406999053726,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-24,3.2954664270299125,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-25,6.826486653511685,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-26,7.645448152483929,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-27,7.908604047532792,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-28,8.305326318689797,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-29,2.1936626857698585,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-04-30,7.360545987245741,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896
2015-05-01,6.113549427658219,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-02,5.125343979146403,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-03,7.69610354248647,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-04,7.023190672192316,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-07,5.725615718592755,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-08,8.289782549004256,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-09,3.908215767085192,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-10,5.046272671687388,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-11,5.2625243720492225,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-12,6.967296961690454,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-13,5.478068957139353,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-14,8.052678311389304,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-15,4.261383262151538,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-16,5.548951563524079,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-17,4.908735450067409,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-18,2.4731713935695794,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-20,5.138993327946781,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-21,4.2949970757007785,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-22,8.259224731228784,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-23,7.1746906186103345,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-24,6.41559928797517,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-25,7.461880593243054,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-26,6.891182709428232,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-28,6.678525745591879,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-29,7.094933357095737,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-30,6.525176274660673,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-05-31,8.55239391213956,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333
2015-06-01,6.727668822489494,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-06-04,7.084486237462846,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-06-05,7.335763047913343,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-06-07,4.107063334629874,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-06-08,6.988516497695549,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-06-09,6.6822539502940925,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-06-11,8.124021409776319,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-06-12,5.167502281417742,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-06-13,7.029882642145485,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-06-14,3.9526273762700868,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-06-15,6.6000663983906875,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-06-16,8.14465131658633,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-06-18,7.54119863241407,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-06-19,6.103332344408979,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-06-20,6.722080907782403,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-06-21,4.691127674498962,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-06-22,7.610829522797829,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-06-23,6.730967979894324,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-06-25,6.754697335234616,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-06-26,7.37349734063399,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-06-28,7.235234340815846,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-06-29,6.072874012650006,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863
2015-07-02,7.39811407892226,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-03,6.715361567914844,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-04,7.038158784865311,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-05,4.809302157045895,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-06,7.2304270109055375,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-08,3.096482176654134,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-09,7.370302427643513,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-10,3.79066860001597,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-11,7.571963745006411,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-12,7.627333560086174,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-13,7.6178854290624,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-14,6.759157818119522,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-16,8.016445283128922,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-17,6.10720549913014,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-18,6.512366236396463,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-19,1.1069110914828046,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-20,7.898844715827736,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-23,5.3436348412384955,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-24,6.267105667379946,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-25,7.781565975879663,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-26,6.877528003362042,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-27,3.433018993985111,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-30,6.097629239329142,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-07-31,8.219639083712774,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072
2015-08-01,6.92037136049337,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-08-02,7.163542577934749,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-08-05,4.299324142908638,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-08-06,6.206312182269997,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-08-07,6.876477179595929,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-08-08,6.73471293680411,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-08-09,8.492775900921261,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-08-10,6.748142710158857,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-08-11,5.283772095106002,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-08-13,6.376550061506851,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-08-15,6.21178411473109,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-08-16,8.125610869931494,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-08-17,5.947094599372042,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-08-21,7.947508885643841,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-08-22,4.214081243824435,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-08-23,7.092804778222046,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-08-24,8.881249327210828,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-08-25,5.1903200442357065,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-08-27,6.462988894475561,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-08-28,8.778371060086778,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-08-29,5.511410582008745,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-08-31,7.864341915015278,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824
2015-09-01,7.770039143320247,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-03,7.536842757085879,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-04,6.977546231917352,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-05,6.8406566836492795,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-06,6.914387238840184,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-07,7.980593929295351,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-08,4.506895616719751,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-10,7.256103854726255,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-11,7.582295417249233,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-12,6.563607258762779,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-13,8.145193419855769,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-14,8.090531004215748,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-15,7.838678432900602,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-16,3.469478889078561,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-17,9.352361152558684,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-18,8.275203155555648,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-19,6.217364296615909,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-20,7.515917391836809,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-21,8.851242208697267,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-22,7.486895784451939,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-24,8.347968060828368,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-25,8.017886634390294,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-26,8.222358399145675,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-27,7.776517410580385,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-09-28,6.965424007034079,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544
2015-10-01,7.0556699840440436,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-02,7.146981606340194,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-03,5.621190409018254,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-04,6.227682257909463,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-05,6.747694502220421,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-08,5.4077097433192325,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-09,7.66600410334632,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-10,7.718327208799335,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-11,6.920568339993576,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-12,7.779783939383874,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-13,5.920666475799267,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-15,8.077308673429046,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-16,6.716558453248816,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-17,4.3679277102943805,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-18,5.93883878643402,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-19,7.666732334023901,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-20,6.580758408951274,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-22,2.7805568918889585,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-23,7.72457743690323,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-24,6.7240067044825675,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-25,7.262917479300979,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-26,7.241604793558439,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-28,4.658805735154001,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-29,5.502237322894487,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-30,7.6606061868770885,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-10-31,8.074651877055254,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892
2015-11-01,8.041447025322194,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-02,8.617861897729956,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-03,7.938033764644229,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-05,6.728477884022299,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-06,2.524207487936317,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-07,8.030758671376756,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-08,9.409027036914415,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-09,8.438429598659637,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-10,8.171289740377599,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-11,6.297437074687934,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-12,7.029080478207814,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-13,8.186485921396034,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-14,7.829515028478904,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-15,6.555598683344871,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-16,8.312217107723587,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-17,8.265389329096314,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-19,6.948689907158984,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-20,7.95932836964446,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-21,8.192729506651457,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-22,6.4224333209278175,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-23,8.146473798577384,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-24,7.106412676391915,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-25,2.647592232065096,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-26,7.303225268567513,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-27,8.042629902704885,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-28,7.531274743726963,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-29,7.923409057598034,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-11-30,7.495206887759221,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636
2015-12-01,8.87229005083433,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-03,7.5876373659280505,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-04,8.55387491483049,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-05,6.800528578639932,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-06,8.709877865142593,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-07,7.199900875074559,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-08,7.8912290322187735,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-09,3.5559193268577056,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-10,8.033132827570368,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-11,7.372679781273015,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-12,7.279218140689906,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-13,6.931848687695471,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-14,6.75612275926005,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-15,8.611738715309366,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-16,1.7884205679625407,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-17,7.5598158466801495,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-18,6.841923121457713,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-19,8.719587927139273,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-20,7.010730552209649,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-21,8.0891020339043,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-22,6.161867441320909,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-23,5.274639239193459,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-24,8.92073191189731,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-25,8.34425974805491,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-26,6.332366244879953,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-27,8.546644648090625,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-28,4.38452351487247,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-29,1.9960599327407846,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-30,8.087130016248132,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2015-12-31,7.231535887970011,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454
2016-01-02,6.008616605925547,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2016-01-03,7.64818195942306,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2016-01-04,6.975619513798267,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2016-01-05,5.548702474255425,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2016-01-07,4.437650538421878,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2016-01-08,7.528416709336077,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2016-01-09,6.612102860878812,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2016-01-10,5.169062530690775,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2016-01-11,5.013590921921887,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2016-01-14,6.00720009149404,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2016-01-15,6.555247355228538,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2016-01-16,4.636843256442957,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2016-01-17,6.948465267229924,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2016-01-21,7.063096107444317,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2016-01-22,6.822883429751627,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2016-01-23,7.457782384947263,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2016-01-24,3.4769230921902903,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2016-01-25,6.756597449440547,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2016-01-28,3.705736571180359,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2016-01-30,8.04183637942085,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2016-01-31,7.379353885574978,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362
2016-02-01,5.093566134787897,1,2,199.170838,0,199.170838,199.170838
2016-02-02,9.104733603778467,1,2,199.170838,0,199.170838,199.170838
2016-02-03,6.7655002314012656,1,2,199.170838,0,199.170838,199.170838
2016-02-04,5.292641288049801,1,2,199.170838,0,199.170838,199.170838
2016-02-05,8.004858429473858,1,2,199.170838,0,199.170838,199.170838
2016-02-06,4.8920319220559705,1,2,199.170838,0,199.170838,199.170838
2016-02-07,6.637444121439123,1,2,199.170838,0,199.170838,199.170838
2016-02-08,7.2229134037325196,1,2,199.170838,0,199.170838,199.170838
2016-02-09,4.810801285551003,1,2,199.170838,0,199.170838,199.170838
2016-02-11,4.261693475213995,1,2,199.170838,0,199.170838,199.170838
2016-02-12,7.2204030974516655,1,2,199.170838,0,199.170838,199.170838
2016-02-13,4.9959953173567415,1,2,199.170838,0,199.170838,199.170838
2016-02-14,6.732116542319955,1,2,199.170838,0,199.170838,199.170838
