ds,y,quarter,month,monthly_avg_sales_x,is_holiday_spike,monthly_avg_sales_y,monthly_avg_sales,yhat
2014-11-19,8.885591191032297,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,5.772143061512126
2014-11-20,6.81186092858339,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.437906732882672
2014-11-21,7.13139630653452,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.461011897899783
2014-11-22,7.00696511794939,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.029994072611491
2014-11-23,7.218382095929017,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,6.889752951054386
2014-11-24,8.626873443563404,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.166296723987414
2014-11-25,8.393146957820022,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,6.547471500183301
2014-11-26,7.442486864546469,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,5.376698167251537
2014-11-27,5.321350065658609,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,6.999981793223733
2014-11-28,7.73273303159096,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,8.079442074768147
2014-11-29,6.477040052906356,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.648753774866258
2014-11-30,5.394327301466634,4,11,239.60643847722636,1,239.60643847722636,239.60643847722636,7.306481946383023
2014-12-01,8.63504555800251,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.613118349186779
2014-12-02,7.480320009178164,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,6.829281145479019
2014-12-03,6.228274289186006,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,5.439522974000411
2014-12-04,4.875044639789907,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,6.911519280746711
2014-12-05,7.994511562152045,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.104400335128918
2014-12-06,7.586792378913737,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.007631693863151
2014-12-07,6.308826773661173,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.112668833358457
2014-12-08,6.999531950565569,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.431402491168005
2014-12-09,7.328865363714877,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,6.666097706864166
2014-12-10,6.353214590913463,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,5.365945778511032
2014-12-12,8.505000056356943,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.227011007336105
2014-12-13,5.684096640539432,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.107997713718174
2014-12-14,8.941500727414553,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.099107622276036
2014-12-15,7.14319571277321,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.302606251198122
2014-12-16,8.38826535756452,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,6.539840142719193
2014-12-17,3.840183228205102,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,5.344310655576997
2014-12-19,8.142575375478176,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.435837013727773
2014-12-20,8.848428884099308,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.293840637548549
2014-12-21,7.567573157893221,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.195690908638193
2014-12-22,6.6845717268679055,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.302496906957801
2014-12-23,6.849180804177417,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,6.458460913857183
2014-12-24,7.576200871911437,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,5.189414164846038
2014-12-26,7.6218877205845486,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,6.894498620206752
2014-12-27,7.995437383564324,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,6.720417307976353
2014-12-28,8.225046768565077,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,6.751593557219192
2014-12-29,7.636798421059611,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,7.135734925996282
2014-12-30,7.684163521215602,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,6.586479962787636
2014-12-31,8.566796358342678,4,12,231.03231782670454,1,231.03231782670454,231.03231782670454,5.416968694645668
2015-01-02,7.566878141710255,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,6.754877970604509
2015-01-03,7.478294954827626,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.618286377936482
2015-01-04,5.581464170198056,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.543296101447506
2015-01-05,5.69127795129546,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.839116526475705
2015-01-06,3.4824086370869787,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.373664943643519
2015-01-09,5.900089116016819,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.692897584969085
2015-01-10,6.926679088858836,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.4703440662777965
2015-01-12,6.75181933986073,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.8756967460973915
2015-01-13,6.434992647186752,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.380330192065549
2015-01-17,5.861879642559291,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.6313719864822
2015-01-19,5.7128809576414605,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,6.276267257041117
2015-01-23,3.799078246412012,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.938432834015674
2015-01-24,2.647592232065096,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.776668038562038
2015-01-26,5.213412859457593,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,6.199360548608617
2015-01-27,8.181511202467068,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,5.69923714204078
2015-01-28,8.366054903111545,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,4.710177624493696
2015-01-30,7.679084976594892,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,6.553497321034087
2015-01-31,4.607766811835358,1,1,249.14655013123362,0,249.14655013123362,249.14655013123362,6.389294420573376
2015-02-03,6.202203478263431,1,2,199.170838,0,199.170838,199.170838,5.455940314501177
2015-02-06,7.79710391006341,1,2,199.170838,0,199.170838,199.170838,6.007698296999627
2015-02-07,5.784163586603014,1,2,199.170838,0,199.170838,199.170838,5.773243534617684
2015-02-08,4.8682418924671556,1,2,199.170838,0,199.170838,199.170838,5.6351644308351645
2015-02-09,6.6676588360152635,1,2,199.170838,0,199.170838,199.170838,5.756070870786445
2015-02-10,4.359781025726562,1,2,199.170838,0,199.170838,199.170838,5.16516936605771
2015-02-14,6.985606664384891,1,2,199.170838,0,199.170838,199.170838,5.2691804787127685
2015-02-15,7.379869180037232,1,2,199.170838,0,199.170838,199.170838,5.138137242022847
2015-02-16,5.0840716121694385,1,2,199.170838,0,199.170838,199.170838,5.347314949982479
2015-02-18,4.6713698267022945,1,2,199.170838,0,199.170838,199.170838,4.0690105141028425
2015-02-20,5.761359319460221,1,2,199.170838,0,199.170838,199.170838,5.430776666508999
2015-02-21,7.860223636974881,1,2,199.170838,0,199.170838,199.170838,5.109831123094297
2015-02-22,4.386516539946735,1,2,199.170838,0,199.170838,199.170838,4.978670770657251
2015-02-23,3.6578014985430745,1,2,199.170838,0,199.170838,199.170838,5.16501237557848
2015-02-25,3.2910104226273997,1,2,199.170838,0,199.170838,199.170838,3.8437255695418635
2015-02-27,7.056408877505002,1,2,199.170838,0,199.170838,199.170838,5.348062850312925
2015-02-28,6.3140261928163826,1,2,199.170838,0,199.170838,199.170838,5.319352156427651
2015-03-01,7.404385259695581,1,3,294.548116091954,0,294.548116091954,294.548116091954,5.9487964276374035
2015-03-02,6.8030278961867285,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.37326949830642
2015-03-05,7.585924345543191,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.030218634690206
2015-03-06,7.3500305047838985,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.214533837404633
2015-03-07,6.695230152128535,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.165421990330213
2015-03-08,7.8494392559951285,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.35081587137741
2015-03-09,6.171717298732824,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.7687794895497495
2015-03-10,4.521049173322684,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.160922190239835
2015-03-12,3.95155136356155,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.463989600753355
2015-03-13,7.234073278248379,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.739673684826769
2015-03-14,6.563714472860973,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.685247836817836
2015-03-15,2.8778492328972742,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.768641115919857
2015-03-16,8.886161659379583,1,3,294.548116091954,0,294.548116091954,294.548116091954,7.036809642941191
2015-03-17,3.9088178744791975,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.303389864402667
2015-03-19,8.640107855493966,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.711729416153144
2015-03-20,7.345490074666406,1,3,294.548116091954,0,294.548116091954,294.548116091954,7.082247922025522
2015-03-21,7.147857417140793,1,3,294.548116091954,0,294.548116091954,294.548116091954,7.023152686298575
2015-03-22,7.816990781150598,1,3,294.548116091954,0,294.548116091954,294.548116091954,7.02047861461481
2015-03-23,6.452525181717019,1,3,294.548116091954,0,294.548116091954,294.548116091954,7.175314578895879
2015-03-24,6.0257451935848145,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.333208813815055
2015-03-26,8.439095424452036,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.517170594612544
2015-03-27,4.439115601658009,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.71902313508112
2015-03-28,5.498577068473003,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.558537998970795
2015-03-29,7.352492380979985,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.603217869798152
2015-03-30,6.349530523112854,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.987299629800031
2015-03-31,5.306860767545331,1,3,294.548116091954,0,294.548116091954,294.548116091954,6.476220173202103
2015-04-02,5.70451553923203,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.471429929950608
2015-04-04,7.3035726637801845,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.224967575926633
2015-04-05,7.998018813588008,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.1348130464271176
2015-04-06,4.948788258770109,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.448544239802008
2015-04-07,6.81172443956504,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,5.97757529355248
2015-04-09,6.631991237155628,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.458782800633368
2015-04-10,5.138981600699107,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.562777807106023
2015-04-11,7.19244237095398,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.304524206593535
2015-04-12,3.731459901649055,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.3324046952117
2015-04-13,8.068928509666582,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.741224764758444
2015-04-14,3.589280088891182,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.232154465573807
2015-04-16,8.333984521253548,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.506656186098974
2015-04-17,7.9179391871852225,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.591745627351487
2015-04-18,7.604874560294484,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.417595646392287
2015-04-19,5.801997522153157,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.567125547525168
2015-04-20,7.0865088112738865,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,7.056211586921357
2015-04-21,6.795806441247454,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.492417571190397
2015-04-22,5.036406999053726,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,5.225538478316489
2015-04-24,3.2954664270299125,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.5601687316416895
2015-04-25,6.826486653511685,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.273120991853095
2015-04-26,7.645448152483929,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.264421347290326
2015-04-27,7.908604047532792,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.572874028445668
2015-04-28,8.305326318689797,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,5.988415262801901
2015-04-29,2.1936626857698585,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,4.8982603637738
2015-04-30,7.360545987245741,2,4,206.11807586206896,0,206.11807586206896,206.11807586206896,6.432098762876248
2015-05-01,6.113549427658219,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.7335288865424525
2015-05-02,5.125343979146403,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.5887506792971715
2015-05-03,7.69610354248647,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.530512704915906
2015-05-04,7.023190672192316,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.660656075051579
2015-05-07,5.725615718592755,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.207802833758466
2015-05-08,8.289782549004256,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.479073155801008
2015-05-09,3.908215767085192,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.330781637457741
2015-05-10,5.046272671687388,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.274327700379185
2015-05-11,5.2625243720492225,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.457763450724408
2015-05-12,6.967296961690454,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,5.824919432725025
2015-05-13,5.478068957139353,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,4.784868767858979
2015-05-14,8.052678311389304,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.330454731053238
2015-05-15,4.261383262151538,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.564003630943729
2015-05-16,5.548951563524079,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.326030857864586
2015-05-17,4.908735450067409,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.2348860397141985
2015-05-18,2.4731713935695794,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.4932311375381255
2015-05-20,5.138993327946781,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,5.046033101753176
2015-05-21,4.2949970757007785,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.714574401564336
2015-05-22,8.259224731228784,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.921122044548997
2015-05-23,7.1746906186103345,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.597331174018767
2015-05-24,6.41559928797517,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.434164153074343
2015-05-25,7.461880593243054,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.622112924467141
2015-05-26,6.891182709428232,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.010169539217797
2015-05-28,6.678525745591879,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.456657606523966
2015-05-29,7.094933357095737,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.6860755204955
2015-05-30,6.525176274660673,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.572252877886824
2015-05-31,8.55239391213956,2,5,210.92355333333333,0,210.92355333333333,210.92355333333333,6.699568950277982
2015-06-01,6.727668822489494,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,7.140241242770396
2015-06-04,7.084486237462846,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.6040083923529025
2015-06-05,7.335763047913343,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.650692244495724
2015-06-07,4.107063334629874,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.542967610795128
2015-06-08,6.988516497695549,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.928092623945619
2015-06-09,6.6822539502940925,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.281991913725019
2015-06-11,8.124021409776319,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.421979403084401
2015-06-12,5.167502281417742,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.5833529711374625
2015-06-13,7.029882642145485,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.4674676420465715
2015-06-14,3.9526273762700868,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.548084195469841
2015-06-15,6.6000663983906875,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.8326300656767724
2015-06-16,8.14465131658633,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.109012074183446
2015-06-18,7.54119863241407,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.368051814214116
2015-06-19,6.103332344408979,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.687167198201071
2015-06-20,6.722080907782403,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.672469698939347
2015-06-21,4.691127674498962,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.7614789036674745
2015-06-22,7.610829522797829,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.993516766815025
2015-06-23,6.730967979894324,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.192713404076587
2015-06-25,6.754697335234616,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.317401251102596
2015-06-26,7.37349734063399,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.504924286221068
2015-06-28,7.235234340815846,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.40724355518205
2015-06-29,6.072874012650006,2,6,212.9967633193863,0,212.9967633193863,212.9967633193863,6.763476496272551
2015-07-02,7.39811407892226,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.730858722902196
2015-07-03,6.715361567914844,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.8662591141804485
2015-07-04,7.038158784865311,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.5114206569316675
2015-07-05,4.809302157045895,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.350332423720977
2015-07-06,7.2304270109055375,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.571053344555217
2015-07-08,3.096482176654134,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,4.979253538683279
2015-07-09,7.370302427643513,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.4957195469891875
2015-07-10,3.79066860001597,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.594992826632041
2015-07-11,7.571963745006411,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.279470769998207
2015-07-12,7.627333560086174,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.217942720875732
2015-07-13,7.6178854290624,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.546465469671638
2015-07-14,6.759157818119522,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.0360059015031675
2015-07-16,8.016445283128922,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.3531635733889384
2015-07-17,6.10720549913014,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.407762736833097
2015-07-18,6.512366236396463,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.170819110008308
2015-07-19,1.1069110914828046,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.262154452230025
2015-07-20,7.898844715827736,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.744837682571328
2015-07-23,5.3436348412384955,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.539029331123874
2015-07-24,6.267105667379946,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.54893660351734
2015-07-25,7.781565975879663,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.258077494226122
2015-07-26,6.877528003362042,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.260813092847204
2015-07-27,3.433018993985111,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.612532452858664
2015-07-30,6.097629239329142,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.594103283284789
2015-07-31,8.219639083712774,3,7,207.37760140845072,0,207.37760140845072,207.37760140845072,6.917616573363037
2015-08-01,6.92037136049337,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.951255631427587
2015-08-02,7.163542577934749,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.994897607405515
2015-08-05,4.299324142908638,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,5.123715343688168
2015-08-06,6.206312182269997,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.63806862545228
2015-08-07,6.876477179595929,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.908480024327805
2015-08-08,6.73471293680411,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.7806616030333196
2015-08-09,8.492775900921261,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.750549675907619
2015-08-10,6.748142710158857,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.923954935575869
2015-08-11,5.283772095106002,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.174193323220384
2015-08-13,6.376550061506851,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.538416948882864
2015-08-15,6.21178411473109,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.513993818020898
2015-08-16,8.125610869931494,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.37531215094618
2015-08-17,5.947094599372042,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.531846568018645
2015-08-21,7.947508885643841,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.768256202073378
2015-08-22,4.214081243824435,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.483565445226442
2015-08-23,7.092804778222046,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.309534210045518
2015-08-24,8.881249327210828,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.442375812885416
2015-08-25,5.1903200442357065,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,5.800285446074598
2015-08-27,6.462988894475561,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.241731245785236
2015-08-28,8.778371060086778,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.493526948967472
2015-08-29,5.511410582008745,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,6.404784675848689
2015-08-31,7.864341915015278,3,8,225.27487677053824,0,225.27487677053824,225.27487677053824,7.061403063397405
2015-09-01,7.770039143320247,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,6.551291420328651
2015-09-03,7.536842757085879,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,6.87671065507362
2015-09-04,6.977546231917352,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,6.970150220878407
2015-09-05,6.8406566836492795,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,6.776616424877218
2015-09-06,6.914387238840184,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,6.9182154245662035
2015-09-07,7.980593929295351,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,7.431381767331966
2015-09-08,4.506895616719751,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,6.8790029170443745
2015-09-10,7.256103854726255,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,7.193358221460714
2015-09-11,7.582295417249233,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,7.371462473731003
2015-09-12,6.563607258762779,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,7.250599120501633
2015-09-13,8.145193419855769,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,7.395302327841029
2015-09-14,8.090531004215748,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,7.803620626044976
2015-09-15,7.838678432900602,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,7.047247092396807
2015-09-16,3.469478889078561,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,5.659287812509252
2015-09-17,9.352361152558684,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,7.241743521687138
2015-09-18,8.275203155555648,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,7.510825326830782
2015-09-19,6.217364296615909,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,7.464367813856695
2015-09-20,7.515917391836809,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,7.59458536769197
2015-09-21,8.851242208697267,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,7.894341509404277
2015-09-22,7.486895784451939,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,6.992100763863795
2015-09-24,8.347968060828368,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,6.9362358282259775
2015-09-25,8.017886634390294,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,7.034613422770433
2015-09-26,8.222358399145675,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,6.806202061080861
2015-09-27,7.776517410580385,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,6.7953907674218295
2015-09-28,6.965424007034079,3,9,222.45115379609544,0,222.45115379609544,222.45115379609544,7.093595895792456
2015-10-01,7.0556699840440436,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,7.05492812622431
2015-10-02,7.146981606340194,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,7.215522729637492
2015-10-03,5.621190409018254,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.851351443769401
2015-10-04,6.227682257909463,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.638369796611979
2015-10-05,6.747694502220421,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.776468411151986
2015-10-08,5.4077097433192325,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.612702903395155
2015-10-09,7.66600410334632,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.756396540734586
2015-10-10,7.718327208799335,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.437390619676168
2015-10-11,6.920568339993576,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.328944792217701
2015-10-12,7.779783939383874,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.604141837641745
2015-10-13,5.920666475799267,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.073567539479206
2015-10-15,8.077308673429046,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.47725712230087
2015-10-16,6.716558453248816,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.539901873991978
2015-10-17,4.3679277102943805,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.244912615866751
2015-10-18,5.93883878643402,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.257506942439563
2015-10-19,7.666732334023901,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.691200311249724
2015-10-20,6.580758408951274,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.2515123388366876
2015-10-22,2.7805568918889585,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.608393031594895
2015-10-23,7.72457743690323,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.6021364090517185
2015-10-24,6.7240067044825675,4,10,244.59460891330892,0,244.59460891330892,244.59460891330892,6.244584056519118
